Customer ID,RFM_Score,Segment
12570.0,11,hibernating
12573.0,44,loyal_customers
12575.0,22,hibernating
12576.0,43,potential_loyalists
12577.0,44,loyal_customers
12578.0,42,potential_loyalists
12580.0,11,hibernating
12582.0,32,about_to_sleep
12583.0,55,champions
12586.0,53,potential_loyalists
12588.0,43,potential_loyalists
12589.0,34,loyal_customers
12591.0,42,potential_loyalists
12592.0,23,at_Risk
12594.0,54,champions
12595.0,21,hibernating
12598.0,23,at_Risk
12599.0,44,loyal_customers
12600.0,55,champions
12601.0,31,about_to_sleep
12605.0,54,champions
12606.0,11,hibernating
12608.0,31,about_to_sleep
12609.0,54,champions
12613.0,44,loyal_customers
12615.0,34,loyal_customers
12616.0,41,promising
12619.0,11,hibernating
12621.0,55,champions
12623.0,34,loyal_customers
12625.0,22,hibernating
12629.0,42,potential_loyalists
12631.0,24,at_Risk
12632.0,22,hibernating
12633.0,43,potential_loyalists
12634.0,22,hibernating
12635.0,42,potential_loyalists
12636.0,11,hibernating
12637.0,54,champions
12638.0,11,hibernating
12639.0,32,about_to_sleep
12643.0,44,loyal_customers
12644.0,33,need_attention
12645.0,34,loyal_customers
12647.0,55,champions
12648.0,23,at_Risk
12649.0,44,loyal_customers
12651.0,53,potential_loyalists
12652.0,31,about_to_sleep
12653.0,21,hibernating
12655.0,31,about_to_sleep
12656.0,33,need_attention
12661.0,21,hibernating
12662.0,55,champions
12663.0,12,hibernating
12664.0,22,hibernating
12665.0,32,about_to_sleep
12666.0,41,promising
12668.0,54,champions
12670.0,42,potential_loyalists
12671.0,11,hibernating
12672.0,11,hibernating
12673.0,31,about_to_sleep
12675.0,12,hibernating
12676.0,34,loyal_customers
12677.0,12,hibernating
12678.0,55,champions
12681.0,55,champions
12682.0,55,champions
12683.0,55,champions
12686.0,51,new_customers
12687.0,22,hibernating
12691.0,31,about_to_sleep
12692.0,11,hibernating
12693.0,43,potential_loyalists
12694.0,31,about_to_sleep
12695.0,23,at_Risk
12696.0,32,about_to_sleep
12698.0,11,hibernating
12699.0,31,about_to_sleep
12701.0,24,at_Risk
12703.0,13,at_Risk
12705.0,44,loyal_customers
12708.0,55,champions
12709.0,55,champions
12711.0,12,hibernating
12712.0,55,champions
12714.0,45,loyal_customers
12717.0,11,hibernating
12720.0,54,champions
12721.0,42,potential_loyalists
12724.0,43,potential_loyalists
12725.0,54,champions
12726.0,44,loyal_customers
12727.0,23,at_Risk
12728.0,41,promising
12730.0,21,hibernating
12731.0,24,at_Risk
12733.0,43,potential_loyalists
12734.0,52,potential_loyalists
12737.0,22,hibernating
12738.0,51,new_customers
12739.0,42,potential_loyalists
12741.0,22,hibernating
12742.0,11,hibernating
12744.0,24,at_Risk
12745.0,23,at_Risk
12746.0,21,hibernating
12747.0,55,champions
12748.0,55,champions
12749.0,44,loyal_customers
12751.0,21,hibernating
12755.0,55,champions
12758.0,24,at_Risk
12759.0,44,loyal_customers
12760.0,21,hibernating
12761.0,22,hibernating
12763.0,51,new_customers
12765.0,24,at_Risk
12766.0,53,potential_loyalists
12767.0,51,new_customers
12768.0,21,hibernating
12770.0,21,hibernating
12771.0,21,hibernating
12773.0,11,hibernating
12774.0,21,hibernating
12775.0,42,potential_loyalists
12776.0,11,hibernating
12777.0,21,hibernating
12778.0,43,potential_loyalists
12779.0,55,champions
12780.0,11,hibernating
12782.0,54,champions
12784.0,21,hibernating
12785.0,22,hibernating
12786.0,11,hibernating
12787.0,31,about_to_sleep
12788.0,24,at_Risk
12789.0,22,hibernating
12790.0,31,about_to_sleep
12791.0,54,champions
12792.0,21,hibernating
12793.0,52,potential_loyalists
12796.0,11,hibernating
12797.0,52,potential_loyalists
12798.0,31,about_to_sleep
12799.0,21,hibernating
12800.0,23,at_Risk
12801.0,21,hibernating
12802.0,24,at_Risk
12803.0,41,promising
12804.0,22,hibernating
12805.0,44,loyal_customers
12806.0,34,loyal_customers
12807.0,41,promising
12808.0,53,potential_loyalists
12809.0,12,hibernating
12810.0,22,hibernating
12811.0,52,potential_loyalists
12813.0,23,at_Risk
12817.0,42,potential_loyalists
12819.0,21,hibernating
12820.0,45,loyal_customers
12821.0,11,hibernating
12823.0,45,loyal_customers
12825.0,22,hibernating
12826.0,54,champions
12829.0,11,hibernating
12831.0,22,hibernating
12835.0,35,loyal_customers
12836.0,45,loyal_customers
12837.0,11,hibernating
12838.0,55,champions
12839.0,55,champions
12840.0,23,at_Risk
12841.0,55,champions
12842.0,32,about_to_sleep
12843.0,45,loyal_customers
12844.0,22,hibernating
12846.0,11,hibernating
12847.0,41,promising
12848.0,11,hibernating
12849.0,44,loyal_customers
12850.0,21,hibernating
12851.0,21,hibernating
12853.0,34,loyal_customers
12854.0,14,at_Risk
12855.0,54,champions
12857.0,24,at_Risk
12858.0,41,promising
12859.0,21,hibernating
12860.0,11,hibernating
12861.0,11,hibernating
12862.0,32,about_to_sleep
12863.0,54,champions
12864.0,21,hibernating
12865.0,52,potential_loyalists
12866.0,22,hibernating
12867.0,44,loyal_customers
12868.0,53,potential_loyalists
12869.0,11,hibernating
12870.0,53,potential_loyalists
12871.0,21,hibernating
12872.0,55,champions
12873.0,42,potential_loyalists
12874.0,42,potential_loyalists
12875.0,23,at_Risk
12876.0,42,potential_loyalists
12877.0,35,loyal_customers
12880.0,42,potential_loyalists
12887.0,41,promising
12889.0,44,loyal_customers
12890.0,41,promising
12891.0,25,cant_loose
12892.0,41,promising
12894.0,11,hibernating
12897.0,42,potential_loyalists
12898.0,22,hibernating
12899.0,31,about_to_sleep
12900.0,31,about_to_sleep
12903.0,31,about_to_sleep
12905.0,12,hibernating
12907.0,42,potential_loyalists
12908.0,43,potential_loyalists
12909.0,33,need_attention
12910.0,54,champions
12911.0,11,hibernating
12913.0,55,champions
12914.0,41,promising
12915.0,53,potential_loyalists
12916.0,23,at_Risk
12917.0,44,loyal_customers
12918.0,11,hibernating
12920.0,13,at_Risk
12921.0,55,champions
12923.0,42,potential_loyalists
12924.0,45,loyal_customers
12925.0,11,hibernating
12926.0,34,loyal_customers
12927.0,41,promising
12928.0,55,champions
12931.0,45,loyal_customers
12932.0,25,cant_loose
12933.0,44,loyal_customers
12934.0,11,hibernating
12935.0,55,champions
12937.0,24,at_Risk
12939.0,55,champions
12941.0,11,hibernating
12942.0,51,new_customers
12943.0,12,hibernating
12945.0,11,hibernating
12946.0,21,hibernating
12947.0,51,new_customers
12948.0,12,hibernating
12949.0,45,loyal_customers
12951.0,45,loyal_customers
12953.0,21,hibernating
12954.0,11,hibernating
12956.0,13,at_Risk
12957.0,14,at_Risk
12958.0,42,potential_loyalists
12959.0,21,hibernating
12960.0,34,loyal_customers
12961.0,51,new_customers
12963.0,54,champions
12964.0,21,hibernating
12967.0,52,potential_loyalists
12969.0,11,hibernating
12970.0,44,loyal_customers
12971.0,55,champions
12972.0,34,loyal_customers
12973.0,31,about_to_sleep
12974.0,11,hibernating
12975.0,24,at_Risk
12976.0,55,champions
12977.0,23,at_Risk
12978.0,44,loyal_customers
12979.0,11,hibernating
12980.0,45,loyal_customers
12982.0,45,loyal_customers
12983.0,11,hibernating
12986.0,35,loyal_customers
12987.0,33,need_attention
12989.0,35,loyal_customers
12990.0,34,loyal_customers
12991.0,41,promising
12992.0,11,hibernating
12993.0,24,at_Risk
12996.0,51,new_customers
12997.0,44,loyal_customers
12998.0,23,at_Risk
13000.0,11,hibernating
13001.0,35,loyal_customers
13002.0,32,about_to_sleep
13004.0,45,loyal_customers
13005.0,32,about_to_sleep
13007.0,11,hibernating
13008.0,42,potential_loyalists
13009.0,11,hibernating
13010.0,52,potential_loyalists
13011.0,51,new_customers
13012.0,33,need_attention
13013.0,55,champions
13014.0,31,about_to_sleep
13015.0,24,at_Risk
13018.0,35,loyal_customers
13019.0,54,champions
13020.0,12,hibernating
13021.0,55,champions
13022.0,31,about_to_sleep
13023.0,21,hibernating
13024.0,22,hibernating
13025.0,11,hibernating
13026.0,24,at_Risk
13027.0,45,loyal_customers
13029.0,52,potential_loyalists
13030.0,51,new_customers
13031.0,34,loyal_customers
13032.0,45,loyal_customers
13033.0,31,about_to_sleep
13034.0,52,potential_loyalists
13035.0,31,about_to_sleep
13036.0,11,hibernating
13037.0,45,loyal_customers
13039.0,14,at_Risk
13041.0,24,at_Risk
13042.0,13,at_Risk
13044.0,25,cant_loose
13045.0,32,about_to_sleep
13046.0,21,hibernating
13047.0,55,champions
13048.0,24,at_Risk
13049.0,42,potential_loyalists
13050.0,55,champions
13051.0,12,hibernating
13052.0,34,loyal_customers
13053.0,11,hibernating
13055.0,31,about_to_sleep
13056.0,11,hibernating
13057.0,23,at_Risk
13059.0,35,loyal_customers
13063.0,21,hibernating
13064.0,12,hibernating
13065.0,54,champions
13067.0,32,about_to_sleep
13069.0,55,champions
13070.0,23,at_Risk
13071.0,11,hibernating
13073.0,32,about_to_sleep
13074.0,24,at_Risk
13076.0,21,hibernating
13077.0,55,champions
13078.0,55,champions
13079.0,31,about_to_sleep
13080.0,33,need_attention
13081.0,55,champions
13082.0,35,loyal_customers
13083.0,31,about_to_sleep
13084.0,21,hibernating
13085.0,14,at_Risk
13086.0,41,promising
13087.0,11,hibernating
13088.0,31,about_to_sleep
13089.0,55,champions
13090.0,55,champions
13091.0,12,hibernating
13092.0,35,loyal_customers
13093.0,55,champions
13094.0,52,potential_loyalists
13096.0,41,promising
13097.0,45,loyal_customers
13101.0,23,at_Risk
13102.0,55,champions
13103.0,22,hibernating
13104.0,33,need_attention
13105.0,21,hibernating
13106.0,31,about_to_sleep
13107.0,34,loyal_customers
13108.0,52,potential_loyalists
13109.0,11,hibernating
13110.0,24,at_Risk
13111.0,11,hibernating
13112.0,11,hibernating
13113.0,55,champions
13114.0,11,hibernating
13115.0,54,champions
13117.0,55,champions
13118.0,54,champions
13119.0,11,hibernating
13123.0,22,hibernating
13124.0,41,promising
13125.0,21,hibernating
13126.0,55,champions
13128.0,11,hibernating
13129.0,22,hibernating
13131.0,34,loyal_customers
13133.0,21,hibernating
13134.0,32,about_to_sleep
13135.0,21,hibernating
13136.0,55,champions
13137.0,45,loyal_customers
13138.0,52,potential_loyalists
13139.0,21,hibernating
13140.0,53,potential_loyalists
13141.0,45,loyal_customers
13143.0,11,hibernating
13144.0,31,about_to_sleep
13145.0,54,champions
13148.0,45,loyal_customers
13150.0,23,at_Risk
13151.0,12,hibernating
13152.0,35,loyal_customers
13154.0,43,potential_loyalists
13155.0,53,potential_loyalists
13156.0,43,potential_loyalists
13157.0,34,loyal_customers
13158.0,41,promising
13161.0,21,hibernating
13162.0,45,loyal_customers
13163.0,11,hibernating
13164.0,12,hibernating
13165.0,31,about_to_sleep
13166.0,31,about_to_sleep
13167.0,41,promising
13168.0,11,hibernating
13169.0,11,hibernating
13172.0,41,promising
13173.0,55,champions
13174.0,55,champions
13175.0,12,hibernating
13177.0,31,about_to_sleep
13178.0,45,loyal_customers
13179.0,11,hibernating
13180.0,11,hibernating
13181.0,41,promising
13183.0,44,loyal_customers
13187.0,13,at_Risk
13190.0,13,at_Risk
13191.0,11,hibernating
13192.0,24,at_Risk
13194.0,31,about_to_sleep
13195.0,31,about_to_sleep
13196.0,23,at_Risk
13197.0,11,hibernating
13198.0,42,potential_loyalists
13199.0,55,champions
13201.0,24,at_Risk
13202.0,45,loyal_customers
13203.0,44,loyal_customers
13204.0,11,hibernating
13205.0,21,hibernating
13206.0,45,loyal_customers
13207.0,22,hibernating
13208.0,23,at_Risk
13209.0,24,at_Risk
13211.0,45,loyal_customers
13213.0,44,loyal_customers
13214.0,35,loyal_customers
13215.0,31,about_to_sleep
13217.0,11,hibernating
13219.0,11,hibernating
13220.0,11,hibernating
13222.0,11,hibernating
13223.0,34,loyal_customers
13225.0,35,loyal_customers
13226.0,41,promising
13230.0,55,champions
13233.0,32,about_to_sleep
13234.0,12,hibernating
13237.0,41,promising
13238.0,32,about_to_sleep
13239.0,24,at_Risk
13240.0,54,champions
13241.0,31,about_to_sleep
13242.0,24,at_Risk
13243.0,24,at_Risk
13245.0,31,about_to_sleep
13246.0,44,loyal_customers
13249.0,34,loyal_customers
13250.0,22,hibernating
13251.0,31,about_to_sleep
13252.0,42,potential_loyalists
13253.0,32,about_to_sleep
13254.0,51,new_customers
13255.0,52,potential_loyalists
13257.0,21,hibernating
13258.0,52,potential_loyalists
13259.0,45,loyal_customers
13262.0,42,potential_loyalists
13263.0,44,loyal_customers
13264.0,21,hibernating
13266.0,35,loyal_customers
13267.0,55,champions
13269.0,55,champions
13270.0,51,new_customers
13274.0,31,about_to_sleep
13275.0,42,potential_loyalists
13276.0,43,potential_loyalists
13277.0,43,potential_loyalists
13278.0,43,potential_loyalists
13280.0,54,champions
13281.0,21,hibernating
13282.0,31,about_to_sleep
13283.0,12,hibernating
13285.0,12,hibernating
13286.0,11,hibernating
13287.0,13,at_Risk
13288.0,24,at_Risk
13289.0,11,hibernating
13290.0,21,hibernating
13291.0,35,loyal_customers
13292.0,33,need_attention
13293.0,44,loyal_customers
13294.0,11,hibernating
13295.0,53,potential_loyalists
13296.0,34,loyal_customers
13297.0,43,potential_loyalists
13299.0,32,about_to_sleep
13300.0,42,potential_loyalists
13302.0,21,hibernating
13303.0,41,promising
13304.0,23,at_Risk
13305.0,55,champions
13306.0,31,about_to_sleep
13307.0,22,hibernating
13308.0,11,hibernating
13309.0,41,promising
13310.0,42,potential_loyalists
13312.0,21,hibernating
13313.0,25,cant_loose
13315.0,11,hibernating
13316.0,44,loyal_customers
13317.0,45,loyal_customers
13319.0,55,champions
13320.0,32,about_to_sleep
13324.0,35,loyal_customers
13326.0,31,about_to_sleep
13327.0,55,champions
13329.0,55,champions
13330.0,23,at_Risk
13331.0,31,about_to_sleep
13333.0,33,need_attention
13334.0,22,hibernating
13337.0,11,hibernating
13338.0,13,at_Risk
13340.0,34,loyal_customers
13346.0,24,at_Risk
13357.0,24,at_Risk
13359.0,31,about_to_sleep
13360.0,34,loyal_customers
13361.0,22,hibernating
13362.0,53,potential_loyalists
13363.0,31,about_to_sleep
13367.0,31,about_to_sleep
13368.0,32,about_to_sleep
13369.0,51,new_customers
13370.0,51,new_customers
13371.0,22,hibernating
13373.0,33,need_attention
13374.0,32,about_to_sleep
13375.0,21,hibernating
13377.0,42,potential_loyalists
13380.0,31,about_to_sleep
13381.0,54,champions
13382.0,34,loyal_customers
13383.0,11,hibernating
13384.0,44,loyal_customers
13386.0,32,about_to_sleep
13387.0,31,about_to_sleep
13388.0,11,hibernating
13392.0,11,hibernating
13393.0,14,at_Risk
13394.0,55,champions
13395.0,42,potential_loyalists
13397.0,24,at_Risk
13398.0,21,hibernating
13399.0,23,at_Risk
13400.0,11,hibernating
13402.0,53,potential_loyalists
13403.0,42,potential_loyalists
13405.0,23,at_Risk
13406.0,32,about_to_sleep
13407.0,13,at_Risk
13408.0,55,champions
13410.0,44,loyal_customers
13412.0,11,hibernating
13413.0,14,at_Risk
13414.0,23,at_Risk
13415.0,24,at_Risk
13416.0,11,hibernating
13417.0,14,at_Risk
13418.0,55,champions
13421.0,34,loyal_customers
13423.0,31,about_to_sleep
13424.0,21,hibernating
13425.0,22,hibernating
13426.0,45,loyal_customers
13427.0,23,at_Risk
13428.0,22,hibernating
13431.0,34,loyal_customers
13432.0,12,hibernating
13433.0,24,at_Risk
13434.0,43,potential_loyalists
13435.0,52,potential_loyalists
13438.0,11,hibernating
13439.0,42,potential_loyalists
13440.0,35,loyal_customers
13441.0,31,about_to_sleep
13442.0,13,at_Risk
13443.0,24,at_Risk
13444.0,52,potential_loyalists
13445.0,11,hibernating
13446.0,35,loyal_customers
13448.0,55,champions
13450.0,55,champions
13451.0,44,loyal_customers
13452.0,21,hibernating
13453.0,31,about_to_sleep
13454.0,11,hibernating
13455.0,54,champions
13457.0,12,hibernating
13458.0,52,potential_loyalists
13459.0,12,hibernating
13461.0,33,need_attention
13462.0,34,loyal_customers
13464.0,44,loyal_customers
13465.0,22,hibernating
13466.0,34,loyal_customers
13468.0,55,champions
13469.0,11,hibernating
13472.0,22,hibernating
13473.0,14,at_Risk
13474.0,22,hibernating
13476.0,33,need_attention
13477.0,24,at_Risk
13478.0,24,at_Risk
13479.0,22,hibernating
13480.0,32,about_to_sleep
13481.0,54,champions
13482.0,11,hibernating
13484.0,42,potential_loyalists
13485.0,55,champions
13487.0,22,hibernating
13488.0,55,champions
13490.0,11,hibernating
13491.0,55,champions
13495.0,54,champions
13497.0,54,champions
13498.0,11,hibernating
13500.0,31,about_to_sleep
13501.0,22,hibernating
13502.0,32,about_to_sleep
13503.0,24,at_Risk
13506.0,54,champions
13508.0,11,hibernating
13509.0,21,hibernating
13510.0,55,champions
13511.0,11,hibernating
13512.0,43,potential_loyalists
13513.0,22,hibernating
13514.0,33,need_attention
13515.0,22,hibernating
13516.0,31,about_to_sleep
13519.0,21,hibernating
13520.0,54,champions
13523.0,52,potential_loyalists
13526.0,12,hibernating
13527.0,34,loyal_customers
13530.0,11,hibernating
13531.0,54,champions
13534.0,55,champions
13535.0,31,about_to_sleep
13537.0,32,about_to_sleep
13538.0,44,loyal_customers
13539.0,34,loyal_customers
13540.0,23,at_Risk
13541.0,32,about_to_sleep
13542.0,55,champions
13543.0,12,hibernating
13544.0,34,loyal_customers
13545.0,42,potential_loyalists
13546.0,42,potential_loyalists
13547.0,31,about_to_sleep
13548.0,21,hibernating
13549.0,41,promising
13550.0,41,promising
13551.0,11,hibernating
13552.0,35,loyal_customers
13553.0,11,hibernating
13554.0,45,loyal_customers
13555.0,55,champions
13556.0,32,about_to_sleep
13557.0,35,loyal_customers
13559.0,22,hibernating
13561.0,45,loyal_customers
13562.0,34,loyal_customers
13564.0,55,champions
13565.0,31,about_to_sleep
13566.0,33,need_attention
13567.0,34,loyal_customers
13569.0,53,potential_loyalists
13571.0,45,loyal_customers
13573.0,54,champions
13574.0,31,about_to_sleep
13576.0,55,champions
13577.0,45,loyal_customers
13578.0,31,about_to_sleep
13579.0,54,champions
13580.0,31,about_to_sleep
13581.0,31,about_to_sleep
13582.0,42,potential_loyalists
13583.0,11,hibernating
13584.0,22,hibernating
13585.0,23,at_Risk
13586.0,11,hibernating
13587.0,23,at_Risk
13589.0,24,at_Risk
13590.0,55,champions
13591.0,34,loyal_customers
13593.0,45,loyal_customers
13594.0,21,hibernating
13595.0,23,at_Risk
13597.0,42,potential_loyalists
13598.0,24,at_Risk
13599.0,55,champions
13600.0,11,hibernating
13601.0,42,potential_loyalists
13602.0,43,potential_loyalists
13604.0,11,hibernating
13605.0,42,potential_loyalists
13607.0,31,about_to_sleep
13608.0,21,hibernating
13609.0,11,hibernating
13610.0,45,loyal_customers
13611.0,55,champions
13612.0,11,hibernating
13613.0,24,at_Risk
13614.0,42,potential_loyalists
13615.0,45,loyal_customers
13616.0,12,hibernating
13617.0,34,loyal_customers
13619.0,12,hibernating
13620.0,21,hibernating
13622.0,11,hibernating
13623.0,44,loyal_customers
13624.0,41,promising
13625.0,11,hibernating
13626.0,51,new_customers
13627.0,22,hibernating
13628.0,11,hibernating
13629.0,35,loyal_customers
13632.0,43,potential_loyalists
13634.0,55,champions
13635.0,23,at_Risk
13639.0,21,hibernating
13640.0,11,hibernating
13641.0,14,at_Risk
13642.0,33,need_attention
13643.0,45,loyal_customers
13646.0,42,potential_loyalists
13647.0,24,at_Risk
13648.0,45,loyal_customers
13649.0,54,champions
13650.0,54,champions
13651.0,41,promising
13652.0,53,potential_loyalists
13653.0,21,hibernating
13654.0,44,loyal_customers
13655.0,54,champions
13656.0,22,hibernating
13658.0,44,loyal_customers
13659.0,35,loyal_customers
13660.0,41,promising
13661.0,11,hibernating
13662.0,45,loyal_customers
13663.0,44,loyal_customers
13665.0,43,potential_loyalists
13666.0,32,about_to_sleep
13668.0,45,loyal_customers
13669.0,31,about_to_sleep
13671.0,41,promising
13672.0,11,hibernating
13674.0,31,about_to_sleep
13676.0,22,hibernating
13677.0,32,about_to_sleep
13679.0,23,at_Risk
13680.0,25,cant_loose
13683.0,21,hibernating
13684.0,43,potential_loyalists
13686.0,42,potential_loyalists
13687.0,21,hibernating
13688.0,11,hibernating
13689.0,21,hibernating
13691.0,41,promising
13692.0,32,about_to_sleep
13693.0,55,champions
13694.0,55,champions
13695.0,11,hibernating
13696.0,33,need_attention
13698.0,12,hibernating
13699.0,11,hibernating
13700.0,33,need_attention
13701.0,21,hibernating
13702.0,21,hibernating
13703.0,31,about_to_sleep
13705.0,54,champions
13706.0,11,hibernating
13707.0,33,need_attention
13709.0,24,at_Risk
13710.0,32,about_to_sleep
13711.0,35,loyal_customers
13712.0,11,hibernating
13713.0,33,need_attention
13714.0,21,hibernating
13715.0,55,champions
13717.0,22,hibernating
13719.0,44,loyal_customers
13721.0,41,promising
13722.0,35,loyal_customers
13723.0,44,loyal_customers
13724.0,11,hibernating
13727.0,14,at_Risk
13728.0,45,loyal_customers
13729.0,33,need_attention
13733.0,32,about_to_sleep
13734.0,24,at_Risk
13735.0,55,champions
13736.0,34,loyal_customers
13738.0,41,promising
13739.0,21,hibernating
13740.0,34,loyal_customers
13745.0,11,hibernating
13746.0,31,about_to_sleep
13747.0,52,potential_loyalists
13748.0,54,champions
13750.0,44,loyal_customers
13752.0,21,hibernating
13753.0,13,at_Risk
13754.0,21,hibernating
13756.0,55,champions
13757.0,11,hibernating
13758.0,55,champions
13760.0,33,need_attention
13761.0,24,at_Risk
13762.0,14,at_Risk
13763.0,32,about_to_sleep
13764.0,13,at_Risk
13765.0,11,hibernating
13766.0,21,hibernating
13767.0,55,champions
13768.0,12,hibernating
13769.0,55,champions
13770.0,34,loyal_customers
13771.0,24,at_Risk
13772.0,44,loyal_customers
13773.0,42,potential_loyalists
13775.0,11,hibernating
13776.0,32,about_to_sleep
13777.0,55,champions
13778.0,23,at_Risk
13779.0,21,hibernating
13780.0,31,about_to_sleep
13781.0,12,hibernating
13782.0,25,cant_loose
13783.0,24,at_Risk
13784.0,33,need_attention
13785.0,34,loyal_customers
13786.0,54,champions
13787.0,24,at_Risk
13788.0,21,hibernating
13789.0,41,promising
13792.0,31,about_to_sleep
13793.0,11,hibernating
13794.0,11,hibernating
13795.0,44,loyal_customers
13796.0,21,hibernating
13797.0,23,at_Risk
13798.0,55,champions
13799.0,25,cant_loose
13800.0,32,about_to_sleep
13802.0,55,champions
13803.0,32,about_to_sleep
13804.0,32,about_to_sleep
13807.0,53,potential_loyalists
13809.0,42,potential_loyalists
13813.0,24,at_Risk
13814.0,21,hibernating
13815.0,34,loyal_customers
13818.0,31,about_to_sleep
13819.0,13,at_Risk
13820.0,33,need_attention
13821.0,44,loyal_customers
13823.0,44,loyal_customers
13824.0,55,champions
13825.0,12,hibernating
13829.0,31,about_to_sleep
13830.0,11,hibernating
13831.0,55,champions
13832.0,31,about_to_sleep
13833.0,31,about_to_sleep
13834.0,12,hibernating
13835.0,23,at_Risk
13836.0,42,potential_loyalists
13838.0,55,champions
13839.0,21,hibernating
13840.0,31,about_to_sleep
13842.0,55,champions
13843.0,41,promising
13846.0,41,promising
13847.0,11,hibernating
13848.0,54,champions
13849.0,43,potential_loyalists
13851.0,54,champions
13852.0,11,hibernating
13854.0,55,champions
13855.0,24,at_Risk
13856.0,25,cant_loose
13857.0,44,loyal_customers
13859.0,21,hibernating
13861.0,32,about_to_sleep
13862.0,41,promising
13863.0,23,at_Risk
13864.0,41,promising
13869.0,44,loyal_customers
13870.0,45,loyal_customers
13871.0,34,loyal_customers
13872.0,23,at_Risk
13873.0,44,loyal_customers
13874.0,24,at_Risk
13875.0,45,loyal_customers
13877.0,22,hibernating
13878.0,13,at_Risk
13879.0,11,hibernating
13880.0,54,champions
13881.0,55,champions
13883.0,35,loyal_customers
13884.0,54,champions
13888.0,34,loyal_customers
13889.0,44,loyal_customers
13890.0,54,champions
13891.0,53,potential_loyalists
13892.0,22,hibernating
13895.0,22,hibernating
13896.0,11,hibernating
13897.0,22,hibernating
13898.0,31,about_to_sleep
13900.0,43,potential_loyalists
13901.0,55,champions
13902.0,14,at_Risk
13903.0,41,promising
13905.0,11,hibernating
13906.0,31,about_to_sleep
