Customer ID,Recency,Frequency,Monetary,Segment
12518,0,5,2056.89,champions
12519,63,1,340.84,about_to_sleep
12520,79,5,2634.26,at_risk
12521,142,1,599.68,hibernating
12522,39,2,192.72,about_to_sleep
12523,19,11,1789.77,loyal_customers
12524,9,8,4485.72,champions
12526,0,3,1316.66,potential_loyalists
12527,81,3,348.71,at_risk
12528,9,6,1933.48,champions
12530,59,4,1662.28,loyal_customers
12531,14,1,125.22,promising
12532,30,1,349.83,promising
12534,130,1,1089.18,hibernating
12535,91,2,716.35,hibernating
12536,43,3,12601.83,need_attention
12538,29,1,363.95,promising
12539,22,4,5568.35,loyal_customers
12540,19,17,13400.24,loyal_customers
12541,29,3,981.18,potential_loyalists
12544,36,1,372.7,about_to_sleep
12545,75,2,1000.39,hibernating
12546,46,2,1161.5,about_to_sleep
12547,197,2,207.8,hibernating
12548,166,1,95.2,hibernating
12550,79,1,964.83,hibernating
12551,357,1,168.0,hibernating
12552,38,2,437.82,about_to_sleep
12553,8,10,3692.28,champions
12556,50,2,603.71,about_to_sleep
12557,16,5,11990.96,loyal_customers
12558,7,1,269.96,new_customers
12559,310,2,561.71,hibernating
12560,5,3,2134.01,potential_loyalists
12561,302,1,238.85,hibernating
12562,8,7,3781.74,champions
12564,261,1,456.9,hibernating
12565,288,1,145.92,hibernating
12566,86,1,351.65,hibernating
12567,22,10,9401.28,loyal_customers
12569,2,32,4124.69,champions
12571,39,2,519.61,about_to_sleep
12572,8,2,1020.42,potential_loyalists
12573,227,1,160.54,hibernating
12574,315,1,218.45,hibernating
12576,35,5,1315.83,loyal_customers
12577,35,3,657.8,need_attention
12578,21,2,2794.51,potential_loyalists
12579,78,1,440.42,hibernating
12580,246,1,415.7,hibernating
12581,39,1,197.71,about_to_sleep
12582,238,2,511.36,hibernating
12583,2,15,7281.38,champions
12584,3,9,2338.15,champions
12585,234,2,2040.1,hibernating
12586,17,1,196.94,promising
12587,7,1,144.0,new_customers
12588,39,1,214.9,about_to_sleep
12589,28,2,646.68,potential_loyalists
12590,211,2,9864.26,hibernating
12591,317,1,452.85,hibernating
12592,92,2,437.6,hibernating
12593,108,3,418.1,at_risk
12594,37,10,3338.22,loyal_customers
12596,51,2,618.27,about_to_sleep
12597,19,4,3811.22,loyal_customers
12598,9,8,3023.08,champions
12599,29,7,1032.58,loyal_customers
12600,28,10,2599.04,loyal_customers
12601,189,5,577.06,at_risk
12602,58,1,153.12,about_to_sleep
12603,21,1,739.2,promising
12604,79,2,254.18,hibernating
12607,60,1,1579.51,about_to_sleep
12609,78,3,1126.85,at_risk
12610,22,5,2099.54,loyal_customers
12611,52,1,1193.32,about_to_sleep
12612,74,1,704.04,hibernating
12613,57,5,3344.38,loyal_customers
12614,277,1,315.6,hibernating
12615,2,4,2291.19,champions
12616,95,2,713.3,hibernating
12617,29,1,355.53,promising
12618,21,1,177.31,promising
12619,16,9,3641.24,loyal_customers
12620,14,3,1339.41,potential_loyalists
12621,1,20,13689.67,champions
12622,232,1,180.1,hibernating
12623,276,1,305.1,hibernating
12624,106,2,641.13,hibernating
12625,211,2,2683.82,hibernating
12626,23,9,6620.48,loyal_customers
12627,10,7,4478.53,champions
12628,4,3,786.46,potential_loyalists
12630,9,2,1270.88,potential_loyalists
12631,57,1,640.5,about_to_sleep
12633,58,4,2163.98,loyal_customers
12635,89,2,1689.18,hibernating
12637,67,8,6021.9,loyal_customers
12638,33,1,671.69,about_to_sleep
12639,238,1,486.1,hibernating
12640,23,3,1174.58,potential_loyalists
12641,115,1,185.9,hibernating
12642,25,3,1013.26,potential_loyalists
12643,128,6,3344.64,cant_loose
12644,129,1,477.91,hibernating
12645,33,4,1775.18,loyal_customers
12646,4,2,1346.97,potential_loyalists
12647,22,12,3722.82,loyal_customers
12648,154,1,318.05,hibernating
12649,107,3,623.51,at_risk
12650,3,1,314.44,new_customers
12651,334,1,114.0,hibernating
12652,331,1,919.98,hibernating
12653,148,2,2209.85,hibernating
12654,10,5,601.98,champions
12656,17,5,4051.17,loyal_customers
12657,11,4,1643.18,champions
12658,18,1,686.05,promising
12659,29,1,91.68,promising
12660,11,1,245.1,new_customers
12662,0,11,3849.78,champions
12664,8,9,4881.88,champions
12665,324,1,63.0,hibernating
12667,58,1,620.13,about_to_sleep
12668,11,4,3807.15,champions
12669,150,3,2744.03,at_risk
12670,10,5,2996.05,champions
12672,329,1,225.9,hibernating
12673,5,2,610.52,potential_loyalists
12674,38,4,1970.6,loyal_customers
12676,24,6,1331.39,loyal_customers
12678,42,12,17628.46,loyal_customers
12679,58,4,1113.02,loyal_customers
12680,0,4,880.81,champions
12681,14,22,13787.54,loyal_customers
12682,3,31,12288.22,champions
12683,4,15,8476.57,champions
12684,7,7,2283.63,champions
12685,28,6,2863.08,loyal_customers
12686,371,1,89.14,hibernating
12688,113,1,4873.81,hibernating
12689,25,2,1247.61,potential_loyalists
12690,205,1,389.01,hibernating
12691,28,6,1035.8,loyal_customers
12693,127,4,855.91,at_risk
12694,70,2,869.67,about_to_sleep
12695,7,4,582.1,champions
12697,28,3,957.59,potential_loyalists
12700,7,4,4939.99,champions
12701,79,2,797.71,hibernating
12702,19,1,219.0,promising
12703,71,1,283.55,about_to_sleep
12704,7,8,2340.84,champions
12705,15,9,6868.29,loyal_customers
12707,291,1,603.42,hibernating
12708,29,10,2712.91,loyal_customers
12709,15,15,9736.52,loyal_customers
12710,96,3,1149.02,at_risk
12712,28,13,4396.13,loyal_customers
12713,0,1,848.55,new_customers
12714,9,5,4708.86,champions
12715,106,1,353.86,hibernating
12716,3,2,1053.49,potential_loyalists
12717,151,2,1030.98,hibernating
12718,71,1,238.25,about_to_sleep
12719,5,2,644.95,potential_loyalists
12720,2,25,5781.73,champions
12721,31,6,2656.13,loyal_customers
12722,85,4,997.63,at_risk
12723,3,5,725.07,champions
12724,5,4,1031.41,champions
12725,371,1,427.8,hibernating
12726,28,7,2609.1,loyal_customers
12727,10,7,3980.7,champions
12728,71,4,836.33,loyal_customers
12729,113,1,453.01,hibernating
12731,23,12,18895.91,loyal_customers
12732,179,1,236.26,hibernating
12733,234,1,383.95,hibernating
12734,352,1,110.4,hibernating
12735,315,2,779.57,hibernating
12736,332,1,234.0,hibernating
12738,372,1,155.35,hibernating
12739,78,2,1013.04,hibernating
12740,63,1,427.6,about_to_sleep
12743,134,2,546.43,hibernating
12744,51,7,21279.29,loyal_customers
12747,2,11,4196.01,champions
12748,0,210,33719.73,champions
12749,3,5,4090.88,champions
12750,128,1,275.88,hibernating
12752,81,1,4366.78,hibernating
12753,22,6,21429.39,loyal_customers
12754,235,3,3010.74,at_risk
12755,280,2,3811.95,hibernating
12756,86,1,112.08,hibernating
12757,15,13,7857.1,loyal_customers
12758,116,2,2791.59,hibernating
12759,52,3,1531.44,need_attention
12762,7,2,1898.52,potential_loyalists
12763,138,2,494.08,hibernating
12764,316,1,1693.88,hibernating
12766,3,7,6989.63,champions
12769,238,1,1143.6,hibernating
12770,210,1,1351.45,hibernating
12772,59,1,892.47,about_to_sleep
12775,17,5,1386.04,loyal_customers
12778,19,6,822.23,loyal_customers
12779,37,8,3981.36,loyal_customers
12781,63,2,826.74,about_to_sleep
12782,4,5,2330.92,champions
12783,2,6,2225.91,champions
12784,9,2,574.42,potential_loyalists
12785,364,1,311.95,hibernating
12787,9,3,463.66,potential_loyalists
12789,65,1,91.85,about_to_sleep
12790,192,1,324.92,hibernating
12791,373,1,192.6,hibernating
12792,256,1,400.54,hibernating
12793,334,2,545.48,hibernating
12794,53,2,860.41,about_to_sleep
12795,18,1,430.48,promising
12797,365,1,254.03,hibernating
12798,10,3,6977.04,potential_loyalists
12802,186,1,427.58,hibernating
12808,36,3,483.65,need_attention
12809,177,1,489.31,hibernating
12811,260,3,514.85,at_risk
12812,44,1,229.64,about_to_sleep
12814,101,1,125.92,hibernating
12815,147,2,1063.46,hibernating
12816,95,2,572.2,hibernating
12817,281,1,166.04,hibernating
12818,261,1,1542.08,hibernating
12820,3,4,942.34,champions
12821,214,1,92.72,hibernating
12822,70,2,948.88,about_to_sleep
12823,74,5,1759.5,at_risk
12824,59,1,397.12,about_to_sleep
12826,2,7,1474.72,champions
12827,5,3,430.15,potential_loyalists
12828,2,6,1018.71,champions
12829,336,2,293.0,hibernating
12830,37,6,6814.64,loyal_customers
12831,262,1,215.05,hibernating
12832,32,2,383.03,potential_loyalists
12833,145,1,417.38,hibernating
12834,282,1,312.38,hibernating
12836,59,4,2612.86,loyal_customers
12837,173,1,134.1,hibernating
12838,33,2,683.13,about_to_sleep
12839,2,14,5591.42,champions
12840,143,4,2726.77,at_risk
12841,4,25,4022.35,champions
12842,70,2,1118.99,about_to_sleep
12843,65,8,1702.26,loyal_customers
12844,29,2,325.96,potential_loyalists
12845,267,4,354.09,at_risk
12847,22,1,871.54,promising
12849,31,2,1050.89,potential_loyalists
12851,96,1,135.18,hibernating
12852,294,1,311.55,hibernating
12853,134,6,1957.1,cant_loose
12854,78,3,1324.5,at_risk
12855,372,1,38.1,hibernating
12856,7,6,2179.93,champions
12857,210,2,1106.4,hibernating
12863,52,1,521.2,about_to_sleep
12864,138,1,147.12,hibernating
12865,26,2,1568.23,potential_loyalists
12866,283,1,559.12,hibernating
12867,26,7,4036.82,loyal_customers
12868,185,6,1607.06,cant_loose
12871,84,2,380.64,hibernating
12872,326,2,599.97,hibernating
12873,282,1,374.0,hibernating
12875,143,2,343.23,hibernating
12876,57,2,2218.02,about_to_sleep
12877,3,12,1535.77,champions
12878,236,2,854.99,hibernating
12879,44,3,573.22,need_attention
12881,275,1,298.0,hibernating
12882,9,2,1463.04,potential_loyalists
12883,24,4,703.47,loyal_customers
12884,88,1,309.05,hibernating
12885,63,3,1175.22,need_attention
12886,67,2,1378.4,about_to_sleep
12888,214,2,354.12,hibernating
12890,24,1,380.47,promising
12891,185,3,331.0,at_risk
12893,30,1,188.14,promising
12895,42,2,372.8,about_to_sleep
12897,204,2,216.5,hibernating
12901,8,28,17654.54,champions
12902,264,1,138.68,hibernating
12904,18,2,509.58,potential_loyalists
12906,11,5,2919.81,champions
12908,176,2,750.0,hibernating
12909,39,5,2178.67,loyal_customers
12910,23,8,3075.04,loyal_customers
12912,2,5,1662.3,champions
12913,4,5,2483.63,champions
12915,148,2,363.65,hibernating
12916,138,4,3006.15,at_risk
12917,128,1,594.0,hibernating
12919,8,6,1335.19,champions
12920,17,1,164.23,promising
12921,9,37,16587.09,champions
12922,161,1,405.38,hibernating
12923,64,1,176.97,about_to_sleep
12924,88,4,933.7,at_risk
12925,4,2,694.05,potential_loyalists
12928,35,5,2062.7,loyal_customers
12929,311,1,117.85,hibernating
12930,78,2,415.8,hibernating
12931,21,15,42055.96,loyal_customers
12933,24,3,607.53,potential_loyalists
12935,2,7,2160.7,champions
12936,17,4,1063.9,loyal_customers
12937,15,4,1504.27,loyal_customers
12938,25,1,114.14,promising
12939,64,8,11581.8,loyal_customers
12940,54,2,913.54,about_to_sleep
12942,131,3,683.9,at_risk
12944,35,2,604.51,about_to_sleep
12945,288,1,462.95,hibernating
12947,143,6,1603.99,cant_loose
12948,16,7,2064.95,loyal_customers
12949,30,8,4167.22,loyal_customers
12950,2,3,1843.0,potential_loyalists
12951,8,6,1064.07,champions
12952,5,4,1387.79,champions
12953,9,1,329.85,new_customers
12955,1,11,4757.16,champions
12956,306,1,108.07,hibernating
12957,9,8,4017.54,champions
12962,7,2,266.39,potential_loyalists
12963,8,8,1856.63,champions
12965,89,1,771.91,hibernating
12966,9,1,160.18,new_customers
12967,358,2,1660.9,hibernating
12968,112,1,135.95,hibernating
12970,7,4,452.24,champions
12971,3,86,11189.91,champions
12974,197,1,144.8,hibernating
12976,211,1,738.6,hibernating
12977,156,1,39.24,hibernating
12980,157,9,7374.9,cant_loose
12981,29,2,372.22,potential_loyalists
12982,242,1,390.54,hibernating
12984,18,1,97.5,promising
12985,0,2,1239.38,potential_loyalists
12987,73,2,558.7,hibernating
12988,292,1,535.32,hibernating
12989,3,15,6924.11,champions
12990,31,3,409.5,potential_loyalists
12991,23,2,503.76,potential_loyalists
12993,23,4,414.76,loyal_customers
12994,4,3,974.42,potential_loyalists
12995,85,1,211.32,hibernating
12997,22,4,1226.89,loyal_customers
12999,196,3,455.88,at_risk
13000,106,3,534.85,at_risk
13001,4,13,9818.82,champions
13002,318,1,120.95,hibernating
13003,105,3,149.05,at_risk
13004,11,18,5655.91,champions
13005,173,2,513.7,hibernating
13006,56,1,81.57,about_to_sleep
13008,323,1,229.47,hibernating
13011,372,1,50.55,hibernating
13012,9,8,1661.84,champions
13013,1,13,4810.94,champions
13014,10,10,3466.28,champions
13015,53,5,3346.28,loyal_customers
13016,73,3,789.89,at_risk
13017,7,1,204.0,new_customers
13018,16,28,7277.7,loyal_customers
13021,4,9,2616.38,champions
13023,64,2,689.9,about_to_sleep
13026,1,5,975.36,champions
13027,113,6,6912.0,cant_loose
13028,22,2,661.32,potential_loyalists
13029,30,3,1247.5,potential_loyalists
13030,11,2,799.48,potential_loyalists
13032,52,2,1010.18,about_to_sleep
13033,357,1,190.55,hibernating
13034,54,2,642.77,about_to_sleep
13035,73,2,921.88,hibernating
13037,138,3,881.07,at_risk
13038,80,3,908.46,at_risk
13040,8,2,676.99,potential_loyalists
13043,273,1,516.42,hibernating
13044,291,1,560.47,hibernating
13045,99,1,305.28,hibernating
13046,30,2,629.31,potential_loyalists
13047,31,10,3237.54,loyal_customers
13048,14,4,1835.91,loyal_customers
13049,64,2,656.68,about_to_sleep
13050,14,17,5836.86,loyal_customers
13052,212,1,348.15,hibernating
13055,78,3,1214.41,at_risk
13058,24,3,271.4,potential_loyalists
13059,249,1,183.4,hibernating
13060,253,1,307.53,hibernating
13061,72,1,248.61,hibernating
13062,191,1,346.98,hibernating
13064,12,4,1119.49,champions
13065,373,1,205.86,hibernating
13066,24,2,470.8,potential_loyalists
13067,82,1,115.46,hibernating
13068,10,2,344.0,potential_loyalists
13069,0,24,4436.12,champions
13070,192,1,228.8,hibernating
13072,266,1,177.15,hibernating
13075,129,1,919.61,hibernating
13077,1,4,729.27,champions
13078,3,26,12627.94,champions
13079,4,5,220.1,champions
13080,179,1,58.08,hibernating
13081,11,11,28337.38,champions
13082,126,9,3613.63,cant_loose
13083,4,2,303.75,potential_loyalists
13085,157,2,416.08,hibernating
13089,2,97,58825.83,champions
13090,8,14,8910.82,champions
13091,28,1,345.82,promising
13092,70,5,477.83,loyal_customers
13093,275,8,7832.47,cant_loose
13094,21,12,1927.32,loyal_customers
13095,70,1,74.4,about_to_sleep
13097,32,10,6010.42,loyal_customers
13098,1,28,28882.44,champions
13099,99,1,207.36,hibernating
13101,234,1,101.19,hibernating
13102,1,24,6424.09,champions
13103,39,1,243.94,about_to_sleep
13104,3,6,1098.48,champions
13106,133,1,76.5,hibernating
13107,44,4,1531.62,loyal_customers
13108,372,1,350.06,hibernating
13109,59,2,786.54,about_to_sleep
13110,31,7,1488.67,loyal_customers
13113,0,24,12245.96,champions
13115,11,4,2294.78,champions
13116,138,1,501.14,hibernating
13117,21,8,984.91,loyal_customers
13118,19,5,1197.81,loyal_customers
13120,238,1,30.6,hibernating
13121,269,1,283.73,hibernating
13122,94,2,922.39,hibernating
13124,89,3,3866.33,at_risk
13126,4,8,2099.64,champions
13127,77,1,259.17,hibernating
13130,94,1,64.0,hibernating
13131,23,3,1073.3,potential_loyalists
13132,261,1,77.3,hibernating
13133,273,2,109.8,hibernating
13134,85,4,1793.58,at_risk
13135,196,1,3096.0,hibernating
13136,56,5,2607.61,loyal_customers
13137,10,8,3650.41,champions
13138,22,6,962.39,loyal_customers
13139,16,7,5064.94,loyal_customers
13140,108,3,423.72,at_risk
13141,84,5,2388.75,at_risk
13142,19,1,307.09,promising
13144,332,1,110.95,hibernating
13145,39,4,618.52,loyal_customers
13146,26,1,228.91,promising
13147,10,4,712.8,champions
13148,29,12,3707.12,loyal_customers
13149,14,4,1676.06,loyal_customers
13151,295,1,1257.87,hibernating
13153,5,1,486.22,new_customers
13155,33,4,971.76,loyal_customers
13157,49,4,1741.22,loyal_customers
13158,94,4,1201.06,at_risk
13159,8,4,1437.85,champions
13160,22,1,91.8,promising
13161,313,1,112.75,hibernating
13162,122,4,1688.29,at_risk
13165,46,2,1021.48,about_to_sleep
13166,283,1,417.2,hibernating
13167,18,4,791.33,loyal_customers
13168,36,4,1319.19,loyal_customers
13169,63,2,712.88,about_to_sleep
13170,26,1,116.01,promising
13171,21,3,468.41,potential_loyalists
13173,4,2,353.65,potential_loyalists
13174,16,3,2817.03,potential_loyalists
13176,46,1,492.84,about_to_sleep
13177,64,1,282.45,about_to_sleep
13178,26,11,5725.47,loyal_customers
13182,45,1,121.18,about_to_sleep
13183,7,9,3957.78,champions
13184,14,10,1701.29,loyal_customers
13185,267,1,71.4,hibernating
13186,39,3,1575.89,need_attention
13187,337,1,236.02,hibernating
13188,11,1,114.6,new_customers
13189,18,2,260.68,potential_loyalists
13192,95,2,911.94,hibernating
13193,61,1,117.88,about_to_sleep
13194,135,1,60.7,hibernating
13196,11,4,1797.78,champions
13198,10,6,3401.24,champions
13199,3,38,9817.12,champions
13200,19,4,870.09,loyal_customers
13203,9,4,869.46,champions
13207,15,2,250.26,potential_loyalists
13208,58,6,1223.9,loyal_customers
13209,30,8,5891.61,loyal_customers
13210,93,1,353.48,hibernating
13211,10,3,1197.42,potential_loyalists
13212,19,3,788.08,potential_loyalists
13213,56,5,1520.58,loyal_customers
13216,267,1,333.74,hibernating
13217,122,3,533.98,at_risk
13218,127,1,62.64,hibernating
13220,78,4,819.29,at_risk
13221,240,2,847.41,hibernating
13223,200,2,163.2,hibernating
13224,60,2,2155.95,about_to_sleep
13225,3,7,6463.84,champions
13226,273,1,108.21,hibernating
13227,201,1,257.7,hibernating
13228,81,1,358.0,hibernating
13229,225,1,160.95,hibernating
13230,4,14,2806.97,champions
13232,12,7,1357.6,champions
13233,74,2,605.12,hibernating
13235,212,1,1031.07,hibernating
13236,24,2,744.85,potential_loyalists
13238,17,4,700.73,loyal_customers
13239,261,1,329.56,hibernating
13240,96,4,663.65,at_risk
13242,112,3,270.4,at_risk
13243,203,1,600.07,hibernating
13244,92,1,121.74,hibernating
13245,50,1,430.5,about_to_sleep
13246,18,6,1987.3,loyal_customers
13247,17,4,501.12,loyal_customers
13248,124,2,465.68,hibernating
13249,92,3,711.41,at_risk
13253,156,2,1030.4,hibernating
13255,9,2,399.51,potential_loyalists
13256,14,1,0.0,promising
13258,11,3,698.58,potential_loyalists
13259,61,1,292.32,about_to_sleep
13260,61,1,557.62,about_to_sleep
13261,268,2,944.1,hibernating
13262,263,1,200.29,hibernating
13263,1,35,7454.07,champions
13265,53,5,2107.66,loyal_customers
13266,11,12,3834.26,champions
13267,2,19,4521.49,champions
13268,17,11,3214.69,loyal_customers
13269,1,15,5346.23,champions
13270,366,1,590.0,hibernating
13271,37,1,217.38,about_to_sleep
13272,31,2,276.56,potential_loyalists
13273,113,1,138.98,hibernating
13276,63,2,590.93,about_to_sleep
13277,15,4,258.4,loyal_customers
13278,40,1,542.73,about_to_sleep
13279,78,1,137.75,hibernating
13280,122,3,814.86,at_risk
13282,18,3,1132.14,potential_loyalists
13283,59,2,93.66,about_to_sleep
13284,330,1,201.19,hibernating
13285,23,4,2709.12,loyal_customers
13291,155,1,361.11,hibernating
13292,38,2,578.94,about_to_sleep
13294,189,2,873.74,hibernating
13295,359,1,201.2,hibernating
13296,137,1,87.4,hibernating
13297,7,4,2089.85,champions
13298,1,1,360.0,new_customers
13299,268,1,142.5,hibernating
13300,169,1,371.89,hibernating
13301,103,4,618.09,at_risk
13302,155,1,63.75,hibernating
13304,351,1,300.42,hibernating
13305,4,10,2000.86,champions
13307,120,1,15.0,hibernating
13308,22,3,1385.51,potential_loyalists
13309,7,5,1456.79,champions
13310,28,3,1132.03,potential_loyalists
13311,4,2,598.57,potential_loyalists
13313,22,5,1555.32,loyal_customers
13314,1,3,775.94,potential_loyalists
13316,37,4,5977.73,loyal_customers
13317,66,6,2273.68,loyal_customers
13318,1,3,640.76,potential_loyalists
13319,5,26,10845.55,champions
13320,78,4,1548.7,at_risk
13321,72,2,567.36,hibernating
13322,17,1,199.48,promising
13323,3,5,787.85,champions
13324,36,10,7121.95,loyal_customers
13325,81,1,675.3,hibernating
13327,38,8,3627.77,loyal_customers
13328,316,1,1308.48,hibernating
13329,31,2,789.0,potential_loyalists
13330,92,3,1140.93,at_risk
13332,14,1,350.9,promising
13334,82,3,3536.82,at_risk
13336,77,1,795.12,hibernating
13338,157,1,487.02,hibernating
13339,200,1,860.12,hibernating
13340,45,7,10736.48,loyal_customers
13341,260,1,775.85,hibernating
13343,177,1,353.43,hibernating
13344,67,3,2543.72,need_attention
13345,287,1,389.5,hibernating
13347,70,1,341.36,about_to_sleep
13348,64,1,233.76,about_to_sleep
13349,10,1,247.32,new_customers
13350,16,2,979.12,potential_loyalists
13351,66,1,373.94,about_to_sleep
13352,60,1,397.98,about_to_sleep
13354,71,1,743.53,about_to_sleep
13355,122,1,674.7,hibernating
13356,80,1,768.24,hibernating
13357,257,1,609.95,hibernating
13358,268,1,439.03,hibernating
13359,63,1,439.56,about_to_sleep
13362,9,4,3090.74,champions
13363,17,2,992.5,potential_loyalists
13364,71,1,134.96,about_to_sleep
13365,33,2,2225.37,about_to_sleep
13366,50,1,56.16,about_to_sleep
13368,256,2,623.4,hibernating
13369,365,1,308.28,hibernating
13370,371,1,754.87,hibernating
13372,89,1,378.64,hibernating
13373,60,3,3312.25,need_attention
13375,88,1,778.65,hibernating
13376,99,3,1019.76,at_risk
13379,26,3,572.56,potential_loyalists
13381,31,6,3639.31,loyal_customers
13382,280,1,222.99,hibernating
13384,30,7,4151.93,loyal_customers
13385,329,1,534.57,hibernating
13388,131,2,677.1,hibernating
13389,11,3,797.96,potential_loyalists
13390,74,1,544.08,hibernating
13391,203,1,59.8,hibernating
13394,1,8,2520.02,champions
13395,185,1,307.72,hibernating
13396,29,2,1360.99,potential_loyalists
13397,72,5,1544.13,at_risk
13398,192,1,457.34,hibernating
13402,127,2,621.23,hibernating
13403,17,1,75.0,promising
13404,1,2,252.49,potential_loyalists
13405,74,3,572.45,at_risk
13408,1,62,28117.04,champions
13410,24,5,1003.06,loyal_customers
13411,107,1,213.55,hibernating
13414,133,3,1390.5,at_risk
13416,43,2,712.5,about_to_sleep
13417,4,2,640.83,potential_loyalists
13418,11,18,6127.43,champions
13419,63,1,221.06,about_to_sleep
13420,149,2,159.85,hibernating
13421,40,2,1851.08,about_to_sleep
13422,64,1,2626.3,about_to_sleep
13425,108,3,1624.21,at_risk
13426,0,10,3641.32,champions
13427,19,3,582.6,potential_loyalists
13428,10,1,218.47,new_customers
13429,10,4,1006.8,champions
13430,18,2,679.45,potential_loyalists
13431,67,2,1269.1,about_to_sleep
13434,74,2,534.24,hibernating
13435,5,7,3809.89,champions
13436,1,1,196.89,new_customers
13437,14,7,3408.06,loyal_customers
